x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.0813477114265938,-0.21405836913472914,-0.2725746068715087,0.13421722352077411,-0.4183596004075067,-0.46726941303301267,0.14440666161895807,-0.49690098577895536,-0.6159535797888653,0.056758478074744656,-0.4350837881432529,-0.7395380864079198,-0.5627268413103803,-0.3122786576765271,-0.5032580757891836,-0.08546268270429544,-0.2878016610266906,-0.7621585307321083,-0.01397270345401393,-0.3009310062593941,-0.9105152808668031,-0.08561954855897366,-0.30967954569634426,-1.0,-0.6051872418341027,-0.05892477918765775,-0.4683258575862151,0.0523221156221261,-0.04598620571051342,-0.6534336936789691,0.03910003979303727,-0.10829463040416007,-0.6682658402319703,-0.09774560592946438,-0.14054098041369756,-0.6861742834695711,-0.5194362568461115,0.1593095305706343,-0.45282330354425854,0.10880628270359881,0.13778377706434683,-0.5798432336564906,0.054110549767389826,0.06704953174936405,-0.47774873637110815,-0.11972908909764496,0.033571335425289624,-0.40855488617498953,-0.3718698103679449,0.3301211273841005,-0.4770764395473147,0.08085760775693182,0.2934996906464281,-0.6010451960219856,0.043408438107692404,0.21799308765624129,-0.5803475328689913,-0.12140508228848113,0.17152852278992525,-0.5443025475093992,A
0.0,0.0,0.0,0.0670593194722495,-0.2272169531032044,-0.24912595513954564,0.08821134470383189,-0.4526871603623626,-0.43072242486731355,0.15008332058177,-0.5630893808282912,-0.577264116879671,0.229027805946844,-0.5387391412017969,-0.7048022742528279,-0.5251527046598675,-0.35553266268874467,-0.4869077361125874,-0.0468172511924935,-0.35664853222937126,-0.7632627610357933,0.09446834643270245,-0.33442197854347255,-0.9138301121171438,0.08174571206815721,-0.31164632462077346,-1.0,-0.5917154214117681,-0.08271728422807344,-0.4743481725124674,0.07851046059044132,-0.08068805983811551,-0.6730272887882609,0.13129532590763357,-0.11583885647385332,-0.672136869747088,0.02780193717527569,-0.12552762141947624,-0.674283491495842,-0.5180227264303495,0.1518912285809053,-0.4836527768293428,0.16229898863857628,0.12992268857888273,-0.6134956148168591,0.1535833815383719,0.07289758696525968,-0.5000506337668703,-0.009881765523904225,0.04169106975327128,-0.4227668424915295,-0.3890827098098992,0.3411937617443435,-0.5342138881244186,0.12058175507451685,0.3116053233242137,-0.6474382323630858,0.1334293188039942,0.24208207510787264,-0.6124031341373917,-0.001100918791604762,0.19610693618035666,-0.5703372762893241,A
0.0,0.0,0.0,0.06928962531469142,-0.2211322132994397,-0.24958330668807274,0.09524407269292116,-0.4400228816101599,-0.4289130466275512,0.15921435203241655,-0.5465540971305538,-0.5721163236871035,0.22567643632202547,-0.5228047352132172,-0.6969622284860906,-0.5021674308175657,-0.348481929358308,-0.4871096127644074,-0.029392547807364895,-0.3421247535608164,-0.7627471128449552,0.10891771742337161,-0.3184322288530217,-0.9144606054622942,0.10068557460878012,-0.2961062204661142,-1.0,-0.5681764696753022,-0.08288120857012486,-0.46988226556719714,0.09099163604257704,-0.07597548761077462,-0.6643981974311727,0.13955088052351033,-0.10624262348744824,-0.6638564264716141,0.039940366312268376,-0.11480587609251101,-0.6662638568044619,-0.4984308248887042,0.14603373704985348,-0.474330162737565,0.16804317539756788,0.12814213250352913,-0.6027730588082538,0.1576970408668337,0.07523153700370773,-0.4909192478985524,0.0017470832956304279,0.04546205715941911,-0.4137960562086641,-0.3751296585133928,0.3316944647120782,-0.5194102760518546,0.11900885555858316,0.3048219201603361,-0.6331831689058295,0.1330578902311248,0.24038086129839417,-0.5986062634959307,0.006894816145891597,0.19756129378415344,-0.5556828248797557,A
0.0,0.0,0.0,0.07140463638273453,-0.2176262723219493,-0.2526800277604307,0.11144491233518217,-0.43503124075606153,-0.43624552355701784,0.19445015574163377,-0.5405641937367819,-0.5808226619063224,0.27507415146787084,-0.5265368289591419,-0.707528061236906,-0.47738862641719837,-0.3448251436282342,-0.5073618737007831,0.06638759693357352,-0.32899856931893495,-0.7744892747245129,0.15396269869728152,-0.32182671711511845,-0.9163348605247762,0.08439943559096545,-0.31092973152510917,-1.0,-0.5367185925084197,-0.07238667238501151,-0.4886101059405852,0.17247169029221873,-0.06982494603013953,-0.6828443676928497,0.17171017736769068,-0.11658520823397019,-0.6766720639461441,0.03105248257222621,-0.13091307335124383,-0.6783946983170169,-0.46641707346377215,0.16034805205374963,-0.48932828390522176,0.2272980553393768,0.13805458550592134,-0.6201617146274758,0.18127086226400643,0.07476858933101588,-0.502301276203134,-0.004659093795900371,0.04130819999128024,-0.4214506782348904,-0.34211629034389796,0.3472329388514453,-0.5310357009401355,0.1681506872644807,0.3160476070199379,-0.655403522183291,0.1499328262881195,0.24325714427506237,-0.6259562178358226,-0.0060270730703125466,0.1950970011275043,-0.5860382502064663,A
0.0,0.0,0.0,0.07905093811195116,-0.22273172752858394,-0.25304158206065286,0.13232830874679713,-0.4506476868332677,-0.43488761605436427,0.2174242424171233,-0.5620640130138487,-0.5746635131724636,0.2872311803770143,-0.5211041609391089,-0.6971601913952155,-0.448246926214066,-0.3484161902723726,-0.5294379681048497,0.1379270691770588,-0.3147573120375378,-0.7885756495656305,0.1861886765893008,-0.30888781851103525,-0.9211597313118042,0.0813286686808199,-0.2998159711154301,-1.0,-0.508057393478118,-0.07156329798878241,-0.5066403992998868,0.21930653520170945,-0.068662378907247,-0.6901164977286248,0.17688740382760287,-0.11370365800564632,-0.6723858244176385,0.018577202672737464,-0.1275712212289314,-0.6685167972766998,-0.4395867047672609,0.16435229400787865,-0.5003137296789074,0.2509901224378679,0.1423821636947878,-0.6266462213947085,0.18327916103419403,0.0819951744888851,-0.4968760333904746,-0.006195489667130768,0.04985530429836109,-0.40684086744083237,-0.31478589252109973,0.3528171381708534,-0.5348277895703216,0.18639633166518044,0.3206636475936319,-0.6614576969431891,0.1484547349540995,0.2505059288550239,-0.6285551409188631,-0.013011265141566445,0.20262290120746346,-0.5842977039106524,A
0.0,0.0,0.0,0.08227014660849186,-0.21746230780923675,-0.2537501792660484,0.1455436552311916,-0.443154092041959,-0.4388868749359787,0.22588850738852387,-0.5479249670011285,-0.5810534220940211,0.28341390918306575,-0.49371281450338556,-0.7047382590283219,-0.4365242166943026,-0.3294363438131746,-0.5418576948949205,0.13203696577939905,-0.3013811818187329,-0.7993183625574796,0.17890337106906007,-0.30326127133652725,-0.925586144027742,0.07448487673503913,-0.30276979022967393,-1.0,-0.49017462981526305,-0.059443507027383095,-0.5185980683014576,0.2236183483131849,-0.061485680739990715,-0.7043344645994422,0.18313161178819223,-0.11077147584887127,-0.6848808755402348,0.027636444491173934,-0.12884277429505375,-0.6796931464944809,-0.4217087627259226,0.16993089982512996,-0.5107543587972809,0.25962946965236455,0.14113916973571,-0.6382397324245482,0.18939254952305787,0.08057131253435977,-0.510102264017543,-0.0021253943610198326,0.04871109335361505,-0.42193148477861686,-0.29628282782798193,0.35060793819536296,-0.5433597513494758,0.20283072354572568,0.31038752953079946,-0.6706245466874307,0.15842793266069696,0.24007523153670055,-0.6416311372386714,-0.007615887532770789,0.195867420966669,-0.601219016085619,A
0.0,0.0,0.0,0.07963472053918239,-0.2302645521091268,-0.251047081789826,0.12744865429505509,-0.4645078330795677,-0.43403551363047815,0.20399639494314686,-0.5700835402066587,-0.5765574444070382,0.2854937493608032,-0.5182807029688684,-0.7023554926118615,-0.4566674965452194,-0.3451715168429935,-0.524249550307626,0.12492489618003616,-0.3053263459437529,-0.7861484675403391,0.19010283745777842,-0.3061450637483115,-0.9213518219796634,0.10518285372045728,-0.3038227631212412,-1.0,-0.5204895000505402,-0.06579361887559179,-0.5042247099209409,0.19864397924902527,-0.060681437279051946,-0.6881219897469973,0.16740178922403248,-0.10852159894581356,-0.673984806623846,0.02256572577971988,-0.12454346095874635,-0.6724153148700919,-0.45729843607397413,0.17209579391377003,-0.5008111812341491,0.23716090995415387,0.15071077632941196,-0.6247747453441681,0.1772101234857706,0.08710130934336352,-0.4980331706553837,-0.008233755197682225,0.052171836811675844,-0.4114207235691816,-0.33586253035020536,0.3624932431636887,-0.538467678190245,0.16954365991240145,0.3290617008875108,-0.6575956973327982,0.1414955093975157,0.2566912072538407,-0.6217921683656031,-0.015103206823780132,0.20842913798605547,-0.5776377064867758,A
0.0,0.0,0.0,0.08062644793274881,-0.2288934110361062,-0.2517520553720672,0.13329008626116498,-0.46180966033214504,-0.4354325120925172,0.21434017542003853,-0.5668534537012154,-0.5772907280118271,0.29671526048855135,-0.5155742002393718,-0.7027157367431156,-0.44102561815918456,-0.3417641033198816,-0.5359960591114452,0.14484186055473128,-0.2993205691878514,-0.7944463359168872,0.20744438222822603,-0.30243526545490573,-0.9245374501530638,0.1191853786722227,-0.3027859431053695,-1.0,-0.5032992946940026,-0.06117175685960272,-0.5146580593725748,0.2222085900436856,-0.053741689299035326,-0.6951108959664299,0.1894653653325959,-0.10126620322081685,-0.6774901358833865,0.04395665163286986,-0.11690710516243574,-0.675223400799518,-0.44018823386642403,0.17626665042190007,-0.5084826825088198,0.25869365840704606,0.1569572077691396,-0.6289845163930656,0.19531195361858542,0.09603250897037972,-0.5001795972813318,0.008734249054824296,0.06308826678029839,-0.4139865375738508,-0.3196395109866565,0.3662746611381329,-0.5433258441761623,0.1886453452396244,0.33417023536000084,-0.6600495788639522,0.1579174989222966,0.26248765121959544,-0.6222950008450017,0.0008527122997405232,0.21591313436510245,-0.5778621063384376,A
0.0,0.0,0.0,0.08091277729189388,-0.23402422806164544,-0.2527141107299847,0.12372960382811292,-0.47131380694024244,-0.4358063811729243,0.18925438671143663,-0.5779012368573125,-0.578706009462906,0.26717327559090837,-0.5278130959140553,-0.704556312933504,-0.4735972578172266,-0.3480072301136088,-0.5213244103070004,0.10531743103467947,-0.31250944763797145,-0.7837674018683487,0.1788772027817394,-0.31314461918128295,-0.9201500680100327,0.09757134425657513,-0.30939875925606036,-1.0,-0.5395126551368227,-0.06457110769040376,-0.5025147389926489,0.18357513161346456,-0.06041862783210756,-0.687279210963405,0.16202438989530485,-0.10725633347514553,-0.6760823046545191,0.022117187149758084,-0.12171474698705578,-0.6778518012453285,-0.4752593626875628,0.17623348480829606,-0.5008152879631096,0.22423689545134204,0.15503761765362306,-0.6247113719049048,0.17129931713847876,0.09287364489433816,-0.5021198220034729,-0.01173185705323012,0.059509928658872974,-0.4206432955464669,-0.35262266466432945,0.36925174479977824,-0.5403334332392175,0.15606667357341358,0.33628340449246535,-0.6570717901706288,0.1359357743134329,0.2637168914250382,-0.6214743032023727,-0.01677938265021358,0.2163745823774692,-0.5796268131516426,A
0.0,0.0,0.0,0.08627499650822361,-0.2212222286193043,-0.2576647469526372,0.13909187822390714,-0.44609488039653056,-0.44611090053012653,0.20056978948442222,-0.543593446434287,-0.5926067939745212,0.2395387700972395,-0.4747635434222216,-0.7196183068666612,-0.45402149002069964,-0.33122771950786767,-0.5236597832802701,0.11856357103705903,-0.28541765272979375,-0.783444682634742,0.17879884576738792,-0.3094057401092809,-0.9198409988394499,0.0859367342059772,-0.33034749119378065,-1.0,-0.5111377163290981,-0.06156900720823231,-0.498721279805292,0.20604794856684433,-0.051804619154483464,-0.6851150032667582,0.1614630674084903,-0.11607335903976222,-0.6784938095487926,0.006571200700875061,-0.14764655599363266,-0.6831080936860552,-0.4450244481337761,0.16972975027844472,-0.4912391196272446,0.23182173602989706,0.14800698863496206,-0.6191961645550279,0.1640344974796555,0.07900279602654134,-0.5010081173554563,-0.02262450177172941,0.04168835928340757,-0.42031650672468357,-0.31868249045735786,0.35300667527813495,-0.5242860404822876,0.1716918252872893,0.3158801376464372,-0.6460482317028372,0.13031319222612034,0.24197015386805867,-0.617796414953568,-0.03773534392324895,0.194539457253849,-0.5795084588655525,A
